formula,phase,composition_obj,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
CoCrCuFeMn,1,Co1 Cr1 Cu1 Fe1 Mn1,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,24.0,29.0,5.0,26.2,1.44,24.0,49.0,64.0,15.0,55.6,4.32,49.0,51.9961,63.546,11.549900000000001,57.05166799999999,3.3503435999999978,51.9961,1357.77,2180.0,822.23,1727.154,231.0152,1357.77,6.0,11.0,5.0,8.2,1.44,6.0,4.0,4.0,0.0,4.0,0.0,4.0,126.0,139.0,13.0,133.6,4.3199999999999985,126.0,1.55,1.9,0.34999999999999987,1.764,0.12719999999999998,1.55,1.0,2.0,1.0,1.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.6,1.52,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.2,1.44,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.4,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.8,1.44,1.0,10.245,11.19,0.9450000000000003,10.744517241379999,0.3083862068959998,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.731888824137931,0.8781425406896552,0.0,194.0,229.0,35.0,218.8,10.639999999999997,194.0
CoCrCuFeMnNi,1,Co1 Cr1 Cu1 Fe1 Mn1 Ni1,6,0.408248290463863,0.3028534321386899,0.23849484685087588,0.2152847236817911,0.1993718664752192,24.0,29.0,5.0,26.5,1.5,24.0,49.0,64.0,15.0,56.5,4.5,49.0,51.9961,63.546,11.549900000000001,57.325289999999995,3.065574999999999,51.9961,1357.77,2180.0,822.23,1727.295,192.60666666666665,1357.77,6.0,11.0,5.0,8.5,1.5,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.0,4.666666666666667,124.0,1.55,1.91,0.3599999999999999,1.7883333333333333,0.12222222222222219,1.55,1.0,2.0,1.0,1.6666666666666667,0.44444444444444436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.833333333333333,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.5,1.5,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.1666666666666665,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.5,1.5,1.0,10.245,11.19,0.9450000000000003,10.673764367816666,0.32290229885000016,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7091398034482759,0.746951464367816,0.0,194.0,229.0,35.0,219.83333333333334,9.555555555555552,194.0
CoCrCuFeMnNiTiV,3,Co1 Cr1 Cu1 Fe1 Mn1 Ni1 Ti1 V1,8,0.3535533905932738,0.25,0.18946457081379975,0.16823752407904452,0.1538930516681145,22.0,29.0,7.0,25.5,2.0,22.0,43.0,64.0,21.0,53.5,6.0,43.0,47.867,63.546,15.679000000000002,55.345029999999994,3.9093687499999996,47.867,1357.77,2183.0,825.23,1810.97125,217.77875,1357.77,4.0,11.0,7.0,7.5,2.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,138.125,9.625,124.0,1.54,1.91,0.3699999999999999,1.7374999999999998,0.1425,1.54,1.0,2.0,1.0,1.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,5.75,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.5,2.0,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.5,2.0,1.0,10.245,16.69,6.445000000000002,11.7178232758625,1.5660883620687502,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5318576692528736,0.6647389230603449,0.0,194.0,229.0,35.0,217.75,12.0625,194.0
CoCrCuFeNi,1,Co1 Cr1 Cu1 Fe1 Ni1,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,24.0,29.0,5.0,26.8,1.44,24.0,49.0,64.0,15.0,57.4,4.32,49.0,51.9961,63.546,11.549900000000001,57.802738999999995,3.1057512000000003,51.9961,1357.77,2180.0,822.23,1768.9540000000002,181.23680000000004,1357.77,6.0,11.0,5.0,8.8,1.44,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,130.6,4.480000000000001,124.0,1.66,1.91,0.25,1.8359999999999999,0.07279999999999998,1.66,1.0,2.0,1.0,1.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,7.2,1.44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.8,1.44,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.2,1.44,1.0,10.245,11.19,0.9450000000000003,10.711,0.3428000000000001,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.85090574,0.782929008,0.0,194.0,229.0,35.0,220.4,10.559999999999997,194.0
CoCrCuFeNiTi,3,Co1 Cr1 Cu1 Fe1 Ni1 Ti1,6,0.408248290463863,0.3028534321386899,0.23849484685087588,0.2152847236817911,0.1993718664752192,22.0,29.0,7.0,26.0,2.0,22.0,43.0,64.0,21.0,55.0,6.0,43.0,47.867,63.546,15.679000000000002,56.1467825,4.2440825,47.867,1357.77,2180.0,822.23,1797.6283333333333,179.705,1357.77,4.0,11.0,7.0,8.0,2.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,135.5,9.333333333333334,124.0,1.54,1.91,0.3699999999999999,1.7866666666666664,0.12444444444444451,1.54,1.0,2.0,1.0,1.6666666666666667,0.44444444444444436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,8.0,2.0,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.0,2.0,1.0,10.245,16.69,6.445000000000002,11.707500000000001,1.6608333333333345,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7090918722222223,0.7469834185185186,0.0,194.0,229.0,35.0,216.0,14.666666666666666,194.0
CoCrCuFeNiTi0.5,1,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.5,6,0.4165977904505309,0.3134742945802482,0.25117273236020954,0.2288690323009513,0.21357125142693337,22.0,29.0,7.0,26.363636363636363,1.7851239669421488,24.0,43.0,64.0,21.0,56.09090909090909,5.355371900826446,49.0,47.867,63.546,15.679000000000002,56.89948999999999,3.8087727272727276,51.9961,1357.77,2180.0,822.23,1784.5945454545456,181.8231404958678,1357.77,4.0,11.0,7.0,8.363636363636363,1.7851239669421488,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,133.27272727272728,6.942148760330582,124.0,1.54,1.91,0.3699999999999999,1.8090909090909089,0.10314049586776868,1.66,1.0,2.0,1.0,1.6363636363636365,0.4628099173553718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.7272727272727275,1.7520661157024795,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,8.363636363636363,1.7851239669421488,6.0,0.0,1.0,1.0,0.36363636363636365,0.4628099173553719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.272727272727273,1.7520661157024795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.6363636363636362,1.7851239669421488,1.0,10.245,16.69,6.445000000000002,11.254545454545454,0.9882644628099171,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7735527212121212,0.7680103845730027,0.0,194.0,229.0,35.0,218.0,13.090909090909092,194.0
CoCrCuFeNiTi0.6,1,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.6,6,0.4134227465282223,0.30968808786738716,0.24714191471412117,0.22491127014300064,0.2097787348707128,22.0,29.0,7.0,26.285714285714285,1.8367346938775513,24.0,43.0,64.0,21.0,55.85714285714286,5.5102040816326525,49.0,47.867,63.546,15.679000000000002,56.73819553571428,3.913574426020408,51.9961,1357.77,2180.0,822.23,1787.3875000000003,181.56875000000002,1357.77,4.0,11.0,7.0,8.285714285714286,1.836734693877551,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,133.75,7.500000000000001,124.0,1.54,1.91,0.3699999999999999,1.8042857142857143,0.10816326530612244,1.66,1.0,2.0,1.0,1.6428571428571428,0.4591836734693878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.642857142857144,1.8112244897959184,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,8.285714285714286,1.836734693877551,6.0,0.0,1.0,1.0,0.35714285714285715,0.4591836734693878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.3571428571428577,1.8112244897959184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.714285714285715,1.8367346938775513,1.0,10.245,16.69,6.445000000000002,11.351607142857144,1.1439413265306135,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.759739682142857,0.7641623698979593,0.0,194.0,229.0,35.0,217.5714285714286,13.469387755102025,194.0
CoCrCuFeNiTi0.8,3,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.8,6,0.40946007196682477,0.30456155141004604,0.24092376019525755,0.21825992614635956,0.20295127036875918,22.0,29.0,7.0,26.137931034482758,1.9262782401902498,24.0,43.0,64.0,21.0,55.41379310344827,5.7788347205707495,49.0,47.867,63.546,15.679000000000002,56.4322922413793,4.095075267538645,51.9961,1357.77,2180.0,822.23,1792.6844827586208,180.7873959571938,1357.77,4.0,11.0,7.0,8.13793103448276,1.9262782401902498,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,134.6551724137931,8.489892984542214,124.0,1.54,1.91,0.3699999999999999,1.7951724137931033,0.1170035671819263,1.66,1.0,2.0,1.0,1.6551724137931034,0.45184304399524383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.482758620689656,1.9143876337693224,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,8.13793103448276,1.9262782401902498,6.0,0.0,1.0,1.0,0.3448275862068966,0.45184304399524383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.5172413793103448,1.9143876337693224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.862068965517241,1.9262782401902498,1.0,10.245,16.69,6.445000000000002,11.535689655172414,1.4218787158145065,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7335425390804599,0.7558789385652003,0.0,194.0,229.0,35.0,216.75862068965517,14.126040428061831,194.0
CoCrCuFeNiTi2.5,2,Co1 Cr1 Cu1 Fe1 Ni1 Ti2.5,6,0.4472135954999579,0.36565377016217454,0.3366788349950441,0.3337220659077988,0.33335080547819995,22.0,29.0,7.0,25.2,2.453333333333333,22.0,43.0,64.0,21.0,52.6,7.36,43.0,47.867,63.546,15.679000000000002,54.490826,5.081144266666667,47.867,1357.77,2180.0,822.23,1826.3026666666667,170.78417777777776,1941.0,4.0,11.0,7.0,7.2,2.453333333333333,4.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,140.4,13.066666666666668,160.0,1.54,1.91,0.3699999999999999,1.7373333333333332,0.15217777777777777,1.54,1.0,2.0,1.0,1.7333333333333334,0.3911111111111111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,5.466666666666667,2.4355555555555553,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.2,2.453333333333333,4.0,0.0,1.0,1.0,0.26666666666666666,0.3911111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.533333333333333,2.4355555555555553,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.8,2.453333333333333,8.0,10.245,16.69,6.445000000000002,12.704,2.657333333333334,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5672780044444444,0.6807185831111112,2.25333333333e-05,194.0,229.0,35.0,211.6,16.426666666666666,194.0
CoCrCuNi,1,Co1 Cr1 Cu1 Ni1,4,0.5,0.3968502629920499,0.32987697769322355,0.3047534135511189,0.2871745887492587,24.0,29.0,5.0,27.0,1.5,24.0,49.0,64.0,15.0,58.0,4.5,49.0,51.9961,63.546,11.549900000000001,58.292173749999996,3.1480368750000007,51.9961,1357.77,2180.0,822.23,1758.4425,215.5575,1357.77,6.0,11.0,5.0,9.0,1.5,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,130.25,5.25,124.0,1.66,1.91,0.25,1.8375,0.08875,1.66,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,7.5,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,9.0,1.5,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.0,1.5,1.0,10.245,11.19,0.9450000000000003,10.706249999999999,0.42375000000000007,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.535966475,0.5359664749999999,0.0,194.0,229.0,35.0,218.25,12.125,194.0
CoCrFe0.5Mn0.5Ni1.5,1,Co1 Cr1 Fe0.5 Mn0.5 Ni1.5,5,0.4843221048378526,0.3952103671655625,0.3497431251996542,0.338686064942786,0.33447287312291585,24.0,28.0,4.0,26.333333333333332,1.4074074074074074,28.0,49.0,61.0,12.0,56.0,4.222222222222222,61.0,51.9961,58.933195,6.937094999999999,56.524648333333325,2.5162996296296294,58.6934,1519.0,2180.0,661.0,1823.3333333333333,158.51851851851848,1728.0,6.0,10.0,4.0,8.333333333333334,1.4074074074074074,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,130.33333333333334,6.148148148148149,124.0,1.55,1.91,0.3599999999999999,1.798888888888889,0.11703703703703698,1.91,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.555555555555555,1.1604938271604939,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.333333333333334,1.4074074074074074,10.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4444444444444446,1.1604938271604939,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.6666666666666665,1.4074074074074074,2.0,10.245,11.19,0.9450000000000003,10.560842911877778,0.317215836525926,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7771221578544062,0.6391641614303959,0.5953947,194.0,229.0,35.0,218.55555555555554,11.259259259259263,225.0
CoCrFe2.7MnNi,1,Co1 Cr1 Fe2.7 Mn1 Ni1,5,0.5015014213854162,0.42861835873381826,0.4052072103868596,0.4032048575388188,0.40299290303295493,24.0,28.0,4.0,25.999999999999996,0.895522388059703,26.0,49.0,61.0,12.0,55.0,2.6865671641791042,55.0,51.9961,58.933195,6.937094999999999,56.02122985074626,1.6669060592559546,55.845,1519.0,2180.0,661.0,1803.6865671641792,118.2267765649365,1811.0,6.0,10.0,4.0,8.0,0.8955223880597015,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.0,4.17910447761194,132.0,1.55,1.91,0.3599999999999999,1.7822388059701495,0.105814212519492,1.83,1.0,2.0,1.0,1.8507462686567164,0.25395411004678103,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.149253731343284,0.8064156827801292,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.0,0.8955223880597015,8.0,0.0,1.0,1.0,0.14925373134328357,0.25395411004678103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.8507462686567164,0.8064156827801292,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,0.8955223880597015,4.0,10.245,11.19,0.9450000000000003,10.628893463716418,0.24898333858186703,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.170591877714874,0.8704688992402887,2.1106628,194.0,229.0,35.0,221.38805970149255,9.485408777010464,229.0
CoCrFe3.5Mn4.5,1,Co1 Cr1 Fe3.5 Mn4.5,4,0.5873670062235365,0.5142563181316471,0.4731961954781502,0.4603326745447308,0.45351915360886974,24.0,27.0,3.0,25.45,0.695,25.0,49.0,58.0,9.0,53.35,2.085,52.0,51.9961,58.933195,6.937094999999999,55.36079975,1.0534192249999983,54.938045,1519.0,2180.0,661.0,1712.2,173.88,1519.0,6.0,9.0,3.0,7.45,0.695,7.0,4.0,4.0,0.0,4.0,0.0,4.0,126.0,139.0,13.0,135.25,4.125,139.0,1.55,1.88,0.32999999999999985,1.6920000000000002,0.1342,1.55,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.55,0.605,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.45,0.695,7.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.45,0.605,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.55,0.695,5.0,10.245,11.19,0.9450000000000003,10.618413793105,0.1924275862055004,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8937186543103447,0.9828114111206897,0.000310120689655,194.0,229.0,35.0,220.1,8.01,217.0
CoCrFe4.5Mn3.5,1,Co1 Cr1 Fe4.5 Mn3.5,4,0.5873670062235365,0.5142563181316471,0.4731961954781502,0.4603326745447308,0.45351915360886974,24.0,27.0,3.0,25.55,0.695,26.0,49.0,58.0,9.0,53.65,2.085,55.0,51.9961,58.933195,6.937094999999999,55.45149525000001,1.0504942249999978,55.845,1519.0,2180.0,661.0,1741.4,155.67999999999998,1811.0,6.0,9.0,3.0,7.55,0.695,8.0,4.0,4.0,0.0,4.0,0.0,4.0,126.0,139.0,13.0,134.55,4.005000000000001,132.0,1.55,1.88,0.32999999999999985,1.72,0.131,1.83,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.65,0.585,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.55,0.695,8.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.35,0.585,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.45,0.695,4.0,10.245,11.19,0.9450000000000003,10.642655172415,0.18807931034350042,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.1047539222413794,0.9940614455344828,2.1106628,194.0,229.0,35.0,221.3,8.469999999999999,229.0
CoCrFe4Mn4,1,Co1 Cr1 Fe4 Mn4,4,0.5830951894845301,0.5065797019100887,0.45956904902283263,0.44163965612742845,0.4287094258994127,24.0,27.0,3.0,25.5,0.7,25.0,49.0,58.0,9.0,53.5,2.1,52.0,51.9961,58.933195,6.937094999999999,55.406147499999996,1.0564914999999986,54.938045,1519.0,2180.0,661.0,1726.8,166.24,1519.0,6.0,9.0,3.0,7.5,0.7,7.0,4.0,4.0,0.0,4.0,0.0,4.0,126.0,139.0,13.0,134.9,4.1,132.0,1.55,1.88,0.32999999999999985,1.706,0.134,1.55,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.6,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.5,0.7,7.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.4,0.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.5,0.7,4.0,10.245,11.19,0.9450000000000003,10.630534482760002,0.19146551724000033,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.999236288275862,0.998988191724138,0.000310120689655,194.0,229.0,35.0,220.7,8.3,217.0
CoCrFe5Mn3,1,Co1 Cr1 Fe5 Mn3,4,0.6,0.5360108410965363,0.5076051038508395,0.5019777471928476,0.5003015215655006,24.0,27.0,3.0,25.6,0.6799999999999997,26.0,49.0,58.0,9.0,53.8,2.0400000000000005,55.0,51.9961,58.933195,6.937094999999999,55.49684300000001,1.0354273999999961,55.845,1519.0,2180.0,661.0,1756.0,142.2,1811.0,6.0,9.0,3.0,7.6,0.68,8.0,4.0,4.0,0.0,4.0,0.0,4.0,126.0,139.0,13.0,134.2,3.8399999999999976,132.0,1.55,1.88,0.32999999999999985,1.7340000000000004,0.12519999999999992,1.83,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.7,0.5599999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.6,0.68,8.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.3,0.5599999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.4,0.68,4.0,10.245,11.19,0.9450000000000003,10.65477586207,0.1822689655160003,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.2102715562068966,0.9680311725517242,2.1106628,194.0,229.0,35.0,221.9,8.52,229.0
